"address","amenities","balconies","bathrooms","bedrooms","carp_area_unit","carpet_area","city_name","company_name","cov_area_unit","covered_area","currency","description","facing","floors","from_url","id","image_url","land_area_unit","landmark","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark_details/9","location","name","operating_since","owner_name","posted_date","price","price_per_sq_ft","seo_description","url"
"Mumbai, Maharashtra","Jogging and Strolling Track,Laundry Service,Service/Goods Lift,Visitor Parking",,"2","2",,"619","Mumbai","Veer Jasraj Realtors","12800","1033","₹","Unused Flat","East","16","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83039115","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Jan/19/Photo_h180_w240/83039115_4_1768820946476-0918_180_240.jpg",,"Unused Apartment, with Zero Wastage layout",,"19202|Dominic Savio Vidyalaya","19202|Svdd English High School","19203|Parakh Hospital","19206|R City, Neelyog Square","19210|Ghatkopar (E) Bus Stop","19210|Ghatkopar Station (E) Bus Stop",,,,,"19.08537,72.91069","2BHK Multistorey Apartment for Resale in Pant Nagar",,"Vaibhav  Gajra","2026-02-15T23:45:23.000Z","15100000","14618","2 BHK flat available for sale in Mumbai in the prime location of Pant Nagar.Costing ₹1.51 Cr, this ready to move apartment in Pant Nagar is a great buy. This property sits on 13 floor with a total carpet area of 619 sqft. This residence offers power back up, security, service/goods lift, visitor parking. ###Situated in the prime location of Pant Nagar, the 2 luxury flat is currently available on sale. Priced at INR ₹1.51 Cr, this ready to move luxury apartment in Pant Nagar represents refined value. This property sits on 13 floor with a total carpet area of 619 sqft. This luxury property offers power back up, security, service/goods lift, visitor parking.","2-BHK-1033-Sq-ft-Multistorey-Apartment-FOR-Sale-Pant-Nagar-in-Mumbai&id=4d423833303339313135"
"Mumbai, Maharashtra","Service/Goods Lift",,"2","1",,"430","Mumbai","Pujari Realty","12800","650","₹","East Facing . Fully Furnished Flat , Ready to Move Flat","East","7","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82850193","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Jan/29/Photo_h180_w240/82850193_7_PropertyImage8-445171966890985_180_240.jpg",,"Close to Oberoi Mall and the Western Express Highwa",,,,,,,,,,,,,"1BHK Multistorey Apartment for Resale in Kshitij CHS at ",,"Nagesh Pujari","2026-02-13T23:45:23.000Z","11000000","16923","This lovely 1 BHK flat is for sale in kshitij apartment Goregaon East, Mumbai.It is located in Kshitij Chs. 1 open parking space is available with this 1 BHK apartment to place your vehicle. This ready to move flat located in kshitij apartment Goregaon East is available for purchase at price of ₹1.10 Cr. The flat is placed on 3 floor encompassing carpet area 430 sqft. The apartment provides power back up, reserved parking, security, service/goods lift. Kshitij Chs offers 1,2 bhk flats units, with prices starting from ₹1.55 Cr Onwards. ###This 1 BHK luxury apartment is in kshitij apartment Goregaon East, Mumbai. It is located in Kshitij Chs. This 1 BHK luxury flat apartment comes with 1 open parking space for the residents. This ready to move luxury flat in kshitij apartment Goregaon East is available for premium buyers at INR ₹1.10 Cr. The flat is placed on 3 floor encompassing carpet area 430 sqft. The luxurious apartment provides power back up, reserved parking, security, service/goods lift. Kshitij Chs offers 1,2 bhk flats units, with prices starting from ₹1.55 Cr Onwards.","1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Mumbai&id=4d423832383530313933"
"Mumbai, Maharashtra","Visitor Parking",,"2","2",,"850","Mumbai","Ekvira Aai Property Consultant","12800","1050","₹","2 Bhk Flat for Sale in Malad East. It is Semi furnished .Flat Available.","East","6","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","80626409","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jul/25/Photo_h180_w240/80626409_2_PropertyImage620-7967815583553_180_240.jpg",,"Near by Banks, ATM, Metro Station, Hospitals Etc.,",,,,,,,,,,,,,"2BHK Multistorey Apartment for Resale in ","2011","Paresh Wadkar","2026-02-14T23:45:24.000Z","24500000","23333","A 2 BHK apartment is available for sale in Panchvati Garden, Malad East, Mumbai.To park your vehicle, this 2 BHK flat is provided with 1 covered parking space. This ready to move flat in Panchvati Garden, Malad East comes at a price of ₹2.45 Cr. The flat is placed on 3 floor encompassing carpet area 850 sqft. The apartment provides power back up, visitor parking. ###The 2 BHK luxury apartment is located in a well-connected area of Panchvati Garden, Malad East. 1 covered parking space is available with this luxurious 2 BHK property to park your vehicles. This ready to move luxury flat in Panchvati Garden, Malad East is elegantly priced at INR ₹2.45 Cr. The flat is placed on 3 floor encompassing carpet area 850 sqft. The luxurious apartment provides power back up, visitor parking.","2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Mumbai&id=4d423830363236343039"
"Mumbai, Maharashtra","Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room","1","3","3",,"1150","Mumbai",,"12800","1900","₹","Luxury n Premium 3 Bhk with all Modern amenities like Swimming pool Gymnasium Club House Indoor Games Garden Children Play area Senior Citizen seating arrangements Etc Etc","East","43","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","79085511","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/08/30/Project-Photo-11-Kalpataru-Advay-Mumbai-5422833_900_1600_310_462.jpg",,"Chandavarkar road",,"19201|Choice Super Market","19201|Infinity It Park","19202|MKVV","19202|Mumbai Public School","19203|Niramay Hosital","19203|Pulse","19206|Zoom Plaza Mall","19206|Maxus Cinemas","19210|Borivali (W) Bus Stop","19210|Gokul Hotel Borivali (W) Bus Stop","19.2335321,72.839198","3BHK Multistorey Apartment for New Property in Kalpataru Advay at Borivali West",,"Jatin","2026-02-14T23:45:23.000Z","41000000","21579","Borivali West, Mumbai has an attractive 3 BHK apartment for sale.It has an excellent location within Kalpataru Advay. You get free 2 covered parking space(s) for you car along with this 3 BHKï¿½apartment. Available at price of ₹4.10 Cr, this under construction flat in Borivali West is an excellent choice. The possession date of the property is Dec '28. Situated on 23 floor, the flat provides carpet area 1150 sqft. The building comprises 43 floor and contains Kids play area, Kids Splash Pool. The flat features power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. Kalpataru Advay offers 2,3,4 bhk flats units, with prices starting from ₹2.77 Cr - ₹6.88 Cr. ###3 BHK luxury apartment / flat available for sale in Mumbai in the prime location of Borivali West. It has an excellent location within Kalpataru Advay. You get free 2 covered parking space(s) for your car along with this luxury 3 BHK flat. Available at INR ₹4.10 Cr, this under construction luxury flat / apartment in Borivali West makes for an excellent luxury investment. The possession date of the property is Dec '28. Situated on 23 floor, the flat provides carpet area 1150 sqft. The building comprises 43 floor and contains Kids play area, Kids Splash Pool. The luxurious flat features power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. Kalpataru Advay offers 2,3,4 bhk flats units, with prices starting from ₹2.77 Cr - ₹6.88 Cr.","3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423739303835353131"
"Mumbai, Maharashtra","Sea facing,Smart Home,Visitor Parking","1","2","2",,"628","Mumbai","Homesquare Realty","12800","653","₹","2 bhk with all modern amenities  near school collage market","East","34","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82834559","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/10/14/Project-Photo-14-Mahindra-Vista-Mumbai-5418887_479_1120_310_462.jpg",,"2 bhk with all modern amenities  near school collage market",,"19202|Lokhandwala Foundation School","19202|Mumbai Public School","19203|Apex Hospital","19206|Centrium Mall",,,,,,,"19.1983052221596,72.874429048184","2BHK Multistorey Apartment for New Property in Mahindra Vista at Lokhandwala Township Kandivali East",,"Deepak Kumar","2026-02-14T23:45:24.000Z","18284000","28000","The 2 BHK apartment is immediately available for sale in Lokhandwala Township.The flat is housed in Mahindra Vista, a 1 years old construction. This 2 BHK apartment comes with a 1 open parking space for the residents to conveniently park their vehicles. In Lokhandwala Township, this under construction flat can be taken at the pricing of ₹1.82 Cr. The date of possession of the flat stands at Sep '29. Available on 12 floor, this apartment covers carpet area 628 sqft. The building features 34 floor and offers Pet park, Kids play area, Kids Splash Pool. This property is equipped with reserved parking, visitor parking. Mahindra Vista offers 1,2,3,4 bhk flats units, with prices starting from ₹1.33 Cr - ₹5.26 Cr. ###Explore this 2 BHK luxurious apartment in Lokhandwala Township to buy or invest in Mumbai. The flat is housed in Mahindra Vista, a 1 years old construction. There is 1 open parking space available with this 2 BHK luxurious apartment. In Lokhandwala Township, this under construction luxury flat is offered at an attractive and competitive price of INR ₹1.82 Cr. The date of possession of the flat stands at Sep '29. Available on 12 floor, this apartment covers carpet area 628 sqft. The building features 34 floor and offers Pet park, Kids play area, Kids Splash Pool. This luxurious property is equipped with reserved parking, visitor parking. Mahindra Vista offers 1,2,3,4 bhk flats units, with prices starting from ₹1.33 Cr - ₹5.26 Cr.","2-BHK-653-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Township-in-Mumbai&id=4d423832383334353539"
"Mumbai, Maharashtra","Air Conditioned,Jogging and Strolling Track,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking","2","2","2",,"660","Mumbai","Sky Haven Estate","12800","900","₹","A premium 2BHK apartment is available for sale on a higher floor in LT Elixir Reserve. Offered in builder condition, this home gives you the perfect opportunity to design and customize the interiors to your own taste. Located in a wellplanned luxury township in Powai, the project offers excellent connectivity along with modern amenities, making it an ideal choice for both endusers and investors seeking a quality lifestyle address.",,"21","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83419031","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Feb/15/Photo_h180_w240/83419031_6_PropertyImage164-08936847153998_180_240.jpg",,"Close to JVLR and Aarey Metro",,,,,,,,,,,,"19.12967675,72.89361611","2BHK Multistorey Apartment for Resale in Krishna Nagar Powai",,"Piyoosh","2026-02-15T08:50:44.000Z","32000000","35556","A well-positioned 2 BHK flat in Krishna Nagar Powai, Mumbai. This 2 BHK flat on sale comes with spacious 1 covered car parking; all designed for smooth parking.You can buy this ready to move apartment in Krishna Nagar Powai, at the price of ₹3.50 Cr. Occupying 14 floor, the flat offers carpet area 660 sqft. The flat contains reserved parking, air conditioned. ###This luxury 2 BHK apartment on sale comes with 1 covered spacious car parking. You can own this ready to move luxurious apartment in Krishna Nagar Powai at an attractive price of INR ₹3.50 Cr. Occupying 14 floor, the flat offers carpet area 660 sqft. The flat contains reserved parking, air conditioned.","2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Krishna-Nagar-Powai-in-Mumbai&id=4d423833343139303331"
"Mumbai, Maharashtra","Fireplace,Laundry Service,Service/Goods Lift,Intercom Facility","1","2","2",,"657","Mumbai",,"12800","915","₹","2bhk with car parking available sale in Borivali East. vastu compliant flat available on a higher floor of society with podium car parking and gym in the society. Well connected to Western express highway and, metro station and local railway station. Also daily necessities right outside building including a bank attached to the society.","East","26","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82801421","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Feb/02/Photo_h180_w240/82801421_5_1769934580628-741_180_240.jpg",,"Opp. Oberoi Sky city and near to Metro Station and Borivali station",,"19201|Infinity It Park","19202|Mumbai Public Shool","19203|Galaxy Multispeciality Hospital","19206|Thakur Mall Kandivali","19210|Rajendra Nagar Bus Stop",,,,,,"19.2224292956989,72.8591617598146","2BHK Multistorey Apartment for Resale in Bhatia Esspee Tower at Dattapada",,"Ranjit Kumar","2026-02-13T23:45:25.000Z","16500000","18033","This 2 BHK home in Dattapada, Mumbai is available for sale. It is in a prime location within Bhatia Esspee Tower. The 2 BHK flat on sale provides a parking of 1 covered for personal vehicles of the family members.This ready to move flat in Dattapada is available for a price of ₹1.65 Cr. Situated on 10 floor, the flat provides carpet area 657 sqft. The building comprises 26 floor and contains Kids play area. The apartment is provided with power back up, reserved parking, security, service/goods lift, intercom facility. P51800007805 is the RERA number of the project. The project features 2 bhk flats properties, priced across the ₹1.66 Cr - ₹1.97 Cr range. ###The luxurious 2 BHK property provides 1 covered car parking. This ready to move flat in Dattapada is offered at an exclusive price of INR ₹1.65 Cr. Situated on 10 floor, the flat provides carpet area 657 sqft. The building comprises 26 floor and contains Kids play area. The ultra luxury apartment is provided with power back up, reserved parking, security, service/goods lift, intercom facility. P51800007805 is the RERA number of the project. The project features 2 bhk flats properties, priced across the ₹1.66 Cr - ₹1.97 Cr range.","2-BHK-915-Sq-ft-Multistorey-Apartment-FOR-Sale-Dattapada-in-Mumbai&id=4d423832383031343231"
"Mumbai, Maharashtra","Water Front,Hilltop,Skyline View,Sea facing,Smart Home,Skydeck,Private jaccuzi,Island Kitchen Layout,Wrap Around Balcony,Concierge Services,Fireplace,Theme based Architectures,Wine Cellar,Private pool ,Helipad,Full Glass Wall,Bar/Lounge,Fingerprint Access,Health club with Steam / Jaccuzi,Golf Course,House help accommodation,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Private Garage,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room,Downtown","1","2","2",,"720","Mumbai","Manisha Properties","12800","950","₹","Kanakia Samarpan Tower is a Ready To Move project by Kanakia Samarpan Ltd. in Borivali East Mumbai, offering 2bhk carpet 720","North","14","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83286881","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Feb/12/Photo_h180_w240/83286881_2_PropertyImage677-0961528929099_180_240.jpg",,"this property is close to western express highway",,"19201|KANAIYA SUPER MARKET","19201|Sanjay Gandhi National Park","19202|Mumbai Public Shool","19202|Gokhale High School","19203|Apex Multispeciality Hospitals","19203|Shree Krishna Hospital","19206|Thakur Mall Kandivali","19206|The Zone Mall","19210|Mahavir Nagar Metro Station","19210|Borivali Sukurwadi Bus Stop","19.2272619069866,72.8634397272398","2BHK Multistorey Apartment for Resale in Kanakia Samarpan at Borivali East",,"NITIN SINGH","2026-02-14T23:45:25.000Z","25000000","26316","Borivali East, Mumbai has a 2 BHK apartment for sale with various amenities. It is in a prime location within Kanakia Samarpan. There is a 1 covered parking space available within this 2 BHK apartment where you can easily park your vehicles.In Borivali East, this ready to move flat can be taken at the pricing of ₹2.50 Cr. This property sits on 7 floor with a total carpet area of 720 sqft. This residence offers power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. ###This luxurious 2 BHK property on sale in Borivali East is bundled with well-designed 1 covered car parking space for the comfort of the residents. In Borivali East, this ready to move luxury flat is offered at an attractive and competitive price of INR ₹2.50 Cr. This property sits on 7 floor with a total carpet area of 720 sqft. This luxury property offers power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system.","2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-East-in-Mumbai&id=4d423833323836383831"
"Mumbai, Maharashtra",,,"1","1",,"400","Mumbai","Karishma Properties","12800","525","₹",,,"7","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83289021","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Feb/07/Photo_h180_w240/83289021_1_PropertyImage260-86980223022925_180_240.jpg",,,,"19202|Mumbai Public School","19202|Lokhandwala Foundation School","19203|Apex Hospital","19206|Centrium Mall",,,,,,,"19.1983052221596,72.874429048184","1BHK Multistorey Apartment for Resale in Lokhandwala Green Meadows at Lokhandwala Township Kandivali East",,"Harishankar  Yadav","2026-02-13T23:45:23.000Z","10000000","19048","The 1 BHK flat is available for sale in Lokhandwala Township, Mumbai.This property is housed in the Lokhandwala Green Meadows society. The ready to move flat in Lokhandwala Township is all ready for sale at the budget of ₹1 Cr. The flat is placed on 3 floor encompassing carpet area 400 sqft. Properties in Lokhandwala Green Meadows are priced between ₹1.45 Cr - ₹1.65 Cr, available in 2 bhk flats options. ###A 1 BHK luxury apartment is available for sale in Lokhandwala Township, Mumbai.  This property is housed in the Lokhandwala Green Meadows society. The ready to move luxury flat in Lokhandwala Township is ready for acquisition at a competitive price of INR ₹1 Cr. The flat is placed on 3 floor encompassing carpet area 400 sqft. Properties in Lokhandwala Green Meadows are priced between ₹1.45 Cr - ₹1.65 Cr, available in 2 bhk flats options.","1-BHK-525-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Township-in-Mumbai&id=4d423833323839303231"
"Mumbai, Maharashtra","Air Conditioned,Jogging and Strolling Track,Internet/Wi-Fi Connectivity,Intercom Facility","1","3","2",,"727","Mumbai",,"12800","900","₹","this is open views apartment very close to free way","North - East","22","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","79969835","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jun/12/Photo_h180_w240/79969835_3_PropertyImage42-8657052854774_180_240.jpg",,"near free way",,"19201|India Bulls Finance Centre","19201|Shivalaya Shopping Centre","19202|Tata Institute of Social Sciences - School of Vocational Education (TISS-SVE)","19202|Mumbai Public School","19203|Surana Sethia Hopsital","19203|Joy Hospital","19206|Phoenix Marketcity Mall","19206|R City Mallphoenix Marketcity","19210|Chembur Railway Station","19210|Tilak Nagar Railway Station (Harbour Line)","19.0459181155422,72.8975231581492","2BHK Multistorey Apartment for New Property in Roswalt Raya at Chembur",,"Inder rana","2026-02-14T23:45:27.000Z","20000000","22222","This spacious 2 BHK apartment can be found for sale in Chembur, Mumbai.This flat is situated in Roswalt Raya and is equipped with premium facilities. The 1 covered parking place for you car is included with this 2 BHK flat. This under construction flat in Chembur can be availed at a price of ₹2 Cr. The possession date of the property is Dec '29. Located on Upper Basement floor, this apartment offers carpet area of 727 sqft. The building features 22 floor and offers Pet park, Kids play area. This property is equipped with power back up, reserved parking, security, air conditioned, intercom facility. In Roswalt Raya, property prices range from ₹1.91 Cr - ₹2.08 Cr, with multiple configurations across 2 bhk flats. ###The 2 BHK luxury apartment is immediately available for sale in Chembur. This flat is situated in Roswalt Raya and is equipped with premium facilities. There is 1 covered parking place included for your car with this luxurious 2 BHK apartment. This under construction luxury flat in Chembur can be acquired at a refined price of INR ₹2 Cr. The possession date of the property is Dec '29. Located on Upper Basement floor, this apartment offers carpet area of 727 sqft. The building features 22 floor and offers Pet park, Kids play area. This luxurious property is equipped with power back up, reserved parking, security, air conditioned, intercom facility. In Roswalt Raya, property prices range from ₹1.91 Cr - ₹2.08 Cr, with multiple configurations across 2 bhk flats.","2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423739393639383335"
"Mumbai, Maharashtra","Jogging and Strolling Track","1","3","2",,"747","Mumbai","Eden Property","12800","747","₹","chembur prime location 5 mint from bkc nearby mall and market","East","22","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83125677","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Jan/26/Photo_h180_w240/83125677_4_hatsAppImage20250517at01.41.310c034b09_180_240.jpg",,"chembur camp near jhama sweets",,"19201|Shivalaya Shopping Centre","19201|India Bulls Finance Centre","19202|General Education Academy","19202|Mumbai Public School","19203|Srv Hospital","19203|Surana Sethia Hopsital","19206|K Stars Mall","19206|Food Bazaar","19210|Ashok Nagar Bus Stop","19210|Chembur Railway Station","19.0459181155422,72.8975231581492","2BHK Multistorey Apartment for New Property in Roswalt Raya at Chembur",," Amaan Bhatt","2026-02-15T23:45:20.000Z","20542500","27500","Explore this 2 BHK apartment in Chembur to buy or invest in Mumbai city.This flat is situated within the renowned township of Roswalt Raya. The 1 covered parking place for you car is included with this 2 BHK flat. This under construction flat is offered at a price of ₹2.05 Cr. Its possession date is Dec '27. The property is on 11 floor and has carpet area 747 sqft. The complex comprises 22 floor and provides Pet park, Kids play area. The apartment provides power back up, security. Roswalt Raya offers 2 bhk flats units, with prices starting from ₹1.91 Cr - ₹2.08 Cr. ###An Elegant 2 BHK luxurious apartment located in Chembur, Mumbai is now available for sale. This flat is situated within the renowned township of Roswalt Raya. There is 1 covered parking place included for your car with this luxurious 2 BHK apartment. This under construction luxurious flat is offered at a well-considered price of INR ₹2.05 Cr. Its possession date is Dec '27. The property is on 11 floor and has carpet area 747 sqft. The complex comprises 22 floor and provides Pet park, Kids play area. The luxurious apartment provides power back up, security. Roswalt Raya offers 2 bhk flats units, with prices starting from ₹1.91 Cr - ₹2.08 Cr.","2-BHK-747-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423833313235363737"
"Mumbai, Maharashtra","Intercom Facility","1","2","1",,"425","Mumbai","SARVANKAR PROPERTIES ","12800","595","₹",,"East","22","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","81754259","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Oct/12/Photo_h180_w240/81754259_7_PropertyImage769-7427209159375_180_240.jpg",,,,"19201|Thakur Mall Kandivali East (Thakur Village)","19201|LIC Corporation","19202|Lokhandwala Foundation School","19202|Mumbai Public","19203|Apex Hospital","19203|ESIC Hospital","19206|Reliance Mall Borivali","19206|Centrium Mall","19210|Kandivali Railway Station","19210|Poisar Metro Station","19.2050017,72.8692711","1BHK Multistorey Apartment for Resale in Shree Riddhi Siddhi Sumukh Hills at Kandivali East",,"yogesh Sawant","2026-02-14T23:45:25.000Z","11500000","19328","This lovely 1 BHK flat is for sale in Kandivali East, Mumbai.This flat is situated in Shree Riddhi Siddhi Sumukh Hills and is equipped with premium facilities. The ready to move flat in Kandivali East is all ready for sale at the budget of ₹1.15 Cr. This unit occupies 18 floor with carpet area of total 425 sqft. The apartment provides power back up, reserved parking, security, intercom facility. P51800005591 is the RERA number of the project. Property rates in Shree Riddhi Siddhi Sumukh Hills fall within ₹39.4 Lac - ₹4.06 Cr, with multiple 1,2 bhk flats , commercial office space , commercial shop options. ###This 1 BHK luxury apartment is in Kandivali East, Mumbai. This flat is situated in Shree Riddhi Siddhi Sumukh Hills and is equipped with premium facilities. The ready to move luxury flat in Kandivali East is ready for acquisition at a competitive price of INR ₹1.15 Cr. This unit occupies 18 floor with carpet area of total 425 sqft. The luxurious apartment provides power back up, reserved parking, security, intercom facility. P51800005591 is the RERA number of the project. Property rates in Shree Riddhi Siddhi Sumukh Hills fall within ₹39.4 Lac - ₹4.06 Cr, with multiple 1,2 bhk flats , commercial office space , commercial shop options.","1-BHK-595-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423831373534323539"
